n,R,Method,Constraint,violation
800,0.1,"StochOptForest
(apx-soln)",yes,0.15331422503489914
800,0.1,"StochOptForest
(apx-soln)",yes,0.0654933516298921
800,0.1,"StochOptForest
(apx-soln)",yes,0.04533321258630665
800,0.1,"StochOptForest
(apx-soln)",yes,0.0708629497292597
800,0.1,"StochOptForest
(apx-soln)",yes,0.09020824448014159
800,0.1,"StochOptForest
(apx-soln)",yes,0.0796805237077302
800,0.1,"StochOptForest
(apx-soln)",yes,0.153603042987386
800,0.1,"StochOptForest
(apx-soln)",yes,0.09423203619243802
800,0.1,"StochOptForest
(apx-soln)",yes,0.09073856193493668
800,0.1,"StochOptForest
(apx-soln)",yes,0.04656186011632055
800,0.1,"StochOptForest
(apx-soln)",yes,0.07399777217782483
800,0.1,"StochOptForest
(apx-soln)",yes,0.04351017170516019
800,0.1,"StochOptForest
(apx-soln)",yes,0.0941911589472157
800,0.1,"StochOptForest
(apx-soln)",yes,0.09509622165277669
800,0.1,"StochOptForest
(apx-soln)",yes,0.08115171992665432
800,0.1,"StochOptForest
(apx-soln)",yes,0.09648778853262412
800,0.1,"StochOptForest
(apx-soln)",yes,0.03893063166451339
800,0.1,"StochOptForest
(apx-soln)",yes,0.09673793846421758
800,0.1,"StochOptForest
(apx-soln)",yes,0.07019363760956013
800,0.1,"StochOptForest
(apx-soln)",yes,0.12311510670683189
800,0.1,"StochOptForest
(apx-soln)",yes,0.05454986262265025
800,0.1,"StochOptForest
(apx-soln)",yes,0.10425799767442916
800,0.1,"StochOptForest
(apx-soln)",no,0.12564567970781867
800,0.1,"StochOptForest
(apx-soln)",no,0.13420265913862817
800,0.1,"StochOptForest
(apx-soln)",no,0.09385606198421623
800,0.1,"StochOptForest
(apx-soln)",no,0.11071274758014943
800,0.1,"StochOptForest
(apx-soln)",no,0.17927630022264338
800,0.1,"StochOptForest
(apx-soln)",no,0.15276174421557442
800,0.1,"StochOptForest
(apx-soln)",no,0.1466619992476722
800,0.1,"StochOptForest
(apx-soln)",no,0.12378896827293963
800,0.1,"StochOptForest
(apx-soln)",no,0.12486136733354541
800,0.1,"StochOptForest
(apx-soln)",no,0.13173689187193807
800,0.1,"StochOptForest
(apx-soln)",no,0.12540525203059108
800,0.1,"StochOptForest
(apx-soln)",no,0.1252489220124477
800,0.1,"StochOptForest
(apx-soln)",no,0.11628787225968507
800,0.1,"StochOptForest
(apx-soln)",no,0.12006652044426042
800,0.1,"StochOptForest
(apx-soln)",no,0.1386137052932636
800,0.1,"StochOptForest
(apx-soln)",no,0.17849317465790743
800,0.1,"StochOptForest
(apx-soln)",no,0.11742204148793293
800,0.1,"StochOptForest
(apx-soln)",no,0.15020378398121687
800,0.1,"StochOptForest
(apx-soln)",no,0.18824641078457613
800,0.1,"StochOptForest
(apx-soln)",no,0.15772982732557148
800,0.1,"StochOptForest
(apx-soln)",no,0.14140265963297716
800,0.1,"StochOptForest
(apx-soln)",no,0.13660557565156858
800,0.1,"StochOptForest
(apx-soln)",no,0.11196795341244088
800,0.1,"StochOptForest
(apx-soln)",no,0.13469315939745383
800,0.1,"StochOptForest
(apx-soln)",no,0.14753548243550685
800,0.1,"StochOptForest
(apx-soln)",no,0.17151389981226178
800,0.1,"StochOptForest
(apx-soln)",no,0.11149767030982247
800,0.1,"StochOptForest
(apx-soln)",no,0.11124883040803252
800,0.1,"StochOptForest
(apx-soln)",no,0.17681339762970463
800,0.1,"StochOptForest
(apx-soln)",no,0.09010889845581162
800,0.1,"StochOptForest
(apx-soln)",no,0.16663141698610986
800,0.1,"StochOptForest
(apx-soln)",no,0.1410680509873026
800,0.1,"StochOptForest
(apx-soln)",no,0.12637975842164606
800,0.1,"StochOptForest
(apx-soln)",no,0.12341427656379082
800,0.1,"StochOptForest
(apx-soln)",no,0.1201053518111243
800,0.1,"StochOptForest
(apx-soln)",no,0.08619932789902819
800,0.1,"StochOptForest
(apx-soln)",no,0.10648451244929034
800,0.1,"StochOptForest
(apx-soln)",no,0.0942979745001659
800,0.1,"StochOptForest
(apx-soln)",no,0.13315304295745967
800,0.1,"StochOptForest
(apx-soln)",no,0.15807802726959075
800,0.1,"StochOptForest
(apx-soln)",no,0.16737025662205687
800,0.1,"StochOptForest
(apx-soln)",no,0.12708903306667668
800,0.1,"StochOptForest
(apx-soln)",no,0.14404647960819075
800,0.1,"StochOptForest
(apx-soln)",no,0.1630820384553292
800,0.1,"StochOptForest
(apx-soln)",no,0.12310897670532031
800,0.1,"StochOptForest
(apx-soln)",no,0.09333511730584432
800,0.1,"StochOptForest
(apx-soln)",no,0.11466658938006319
800,0.1,"StochOptForest
(apx-soln)",no,0.11167638070671462
800,0.1,"StochOptForest
(apx-soln)",no,0.13177121301397132
800,0.1,"StochOptForest
(apx-soln)",no,0.1342087331052348
800,0.1,"StochOptForest
(apx-risk)",yes,0.06293545563571158
800,0.1,"StochOptForest
(apx-risk)",yes,0.12305028326556439
800,0.1,"StochOptForest
(apx-risk)",yes,0.018439130851658776
800,0.1,"StochOptForest
(apx-risk)",yes,0.027477644615683045
800,0.1,"StochOptForest
(apx-risk)",yes,0.0992395840404867
800,0.1,"StochOptForest
(apx-risk)",yes,0.09121276365644297
800,0.1,"StochOptForest
(apx-risk)",yes,0.06068120201123652
800,0.1,"StochOptForest
(apx-risk)",yes,0.0625205980860844
800,0.1,"StochOptForest
(apx-risk)",yes,0.04480908371359797
800,0.1,"StochOptForest
(apx-risk)",yes,0.057518933893408127
800,0.1,"StochOptForest
(apx-risk)",yes,0.09133463360500882
800,0.1,"StochOptForest
(apx-risk)",yes,0.06497473174922502
800,0.1,"StochOptForest
(apx-risk)",yes,0.04461031947838774
800,0.1,"StochOptForest
(apx-risk)",yes,0.06607802374569366
800,0.1,"StochOptForest
(apx-risk)",yes,0.07462820757520353
800,0.1,"StochOptForest
(apx-risk)",yes,0.03032419068638923
800,0.1,"StochOptForest
(apx-risk)",yes,0.061314462334144997
800,0.1,"StochOptForest
(apx-risk)",yes,0.06772278144885972
800,0.1,"StochOptForest
(apx-risk)",yes,0.06135210472415672
800,0.1,"StochOptForest
(apx-risk)",yes,0.06107411903616522
800,0.1,"StochOptForest
(apx-risk)",yes,0.08152693288719798
800,0.1,"StochOptForest
(apx-risk)",yes,0.04913854077389062
800,0.1,"StochOptForest
(apx-risk)",yes,0.056036118220001055
800,0.1,"StochOptForest
(apx-risk)",yes,0.06411045848176965
800,0.1,"StochOptForest
(apx-risk)",yes,0.03990759773972261
800,0.1,"StochOptForest
(apx-risk)",yes,0.03898888061681052
800,0.1,"StochOptForest
(apx-risk)",yes,0.04703045001343524
800,0.1,"StochOptForest
(apx-risk)",yes,0.10404426271161771
800,0.1,"StochOptForest
(apx-risk)",yes,0.11858404089620496
800,0.1,"StochOptForest
(apx-risk)",yes,0.05326462447865349
800,0.1,"StochOptForest
(apx-risk)",yes,0.055734664821273955
800,0.1,"StochOptForest
(apx-risk)",yes,0.049862228819270424
800,0.1,"StochOptForest
(apx-risk)",yes,0.08685159300417127
800,0.1,"StochOptForest
(apx-risk)",yes,0.05471872772277465
800,0.1,"StochOptForest
(apx-risk)",yes,0.12387162115725577
800,0.1,"StochOptForest
(apx-risk)",yes,0.08152258395427892
800,0.1,"StochOptForest
(apx-risk)",yes,0.055252222815592306
800,0.1,"StochOptForest
(apx-risk)",yes,0.04334166215668474
800,0.1,"StochOptForest
(apx-risk)",yes,0.059265704457892525
800,0.1,"StochOptForest
(apx-risk)",yes,0.034387430025996646
800,0.1,"StochOptForest
(apx-risk)",yes,0.05328299098040605
800,0.1,"StochOptForest
(apx-risk)",yes,0.07835265596300439
800,0.1,"StochOptForest
(apx-risk)",yes,0.06394822712208649
800,0.1,"StochOptForest
(apx-risk)",yes,0.07952679435935373
800,0.1,"StochOptForest
(apx-risk)",yes,0.029758207438382374
800,0.1,"StochOptForest
(apx-risk)",yes,0.0693433315685433
800,0.1,"StochOptForest
(apx-risk)",yes,0.07555623828054427
800,0.1,"StochOptForest
(apx-risk)",yes,0.056012156030745795
800,0.1,"StochOptForest
(apx-risk)",yes,0.04571969713336546
800,0.1,"StochOptForest
(apx-risk)",yes,0.09963370010071186
800,0.1,"StochOptForest
(apx-risk)",no,0.02759667846668217
800,0.1,"StochOptForest
(apx-risk)",no,0.04537239138620969
800,0.1,"StochOptForest
(apx-risk)",no,0.02368761746323307
800,0.1,"StochOptForest
(apx-risk)",no,0.01722740874927378
800,0.1,"StochOptForest
(apx-risk)",no,0.06688220289437391
800,0.1,"StochOptForest
(apx-risk)",no,0.07855151132065945
800,0.1,"StochOptForest
(apx-risk)",no,0.06382440421622775
800,0.1,"StochOptForest
(apx-risk)",no,0.05885066714901602
800,0.1,"StochOptForest
(apx-risk)",no,0.05363709987418231
800,0.1,"StochOptForest
(apx-risk)",no,0.050768133258448506
800,0.1,"StochOptForest
(apx-risk)",no,0.07586482234274325
800,0.1,"StochOptForest
(apx-risk)",no,0.05278792341150483
800,0.1,"StochOptForest
(apx-risk)",no,0.022810963043566376
800,0.1,"StochOptForest
(apx-risk)",no,0.028279857988783033
800,0.1,"StochOptForest
(apx-risk)",no,0.03915644116983095
800,0.1,"StochOptForest
(apx-risk)",no,0.028798136731163965
800,0.1,"StochOptForest
(apx-risk)",no,0.039724591738383816
800,0.1,"StochOptForest
(apx-risk)",no,0.03732412338585476
800,0.1,"StochOptForest
(apx-risk)",no,0.04853086803658707
800,0.1,"StochOptForest
(apx-risk)",no,0.039950225496026844
800,0.1,"StochOptForest
(apx-risk)",no,0.07116098110153782
800,0.1,"StochOptForest
(apx-risk)",no,0.047863534172073535
800,0.1,"StochOptForest
(apx-risk)",no,0.04120002875714091
800,0.1,"StochOptForest
(apx-risk)",no,0.060154990556910065
800,0.1,"StochOptForest
(apx-risk)",no,0.04030888821038463
800,0.1,"StochOptForest
(apx-risk)",no,0.04196307881201537
800,0.1,"StochOptForest
(apx-risk)",no,0.045003007633046
800,0.1,"StochOptForest
(apx-risk)",no,0.07568363533749727
800,0.1,"StochOptForest
(apx-risk)",no,0.10485543146318188
800,0.1,"StochOptForest
(apx-risk)",no,0.03662047493689179
800,0.1,"StochOptForest
(apx-risk)",no,0.058075349089428345
800,0.1,"StochOptForest
(apx-risk)",no,0.028712577829744047
800,0.1,"StochOptForest
(apx-risk)",no,0.0809162752937155
800,0.1,"StochOptForest
(apx-risk)",no,0.04571221010874222
800,0.1,"StochOptForest
(apx-risk)",no,0.07187031565074489
800,0.1,"StochOptForest
(apx-risk)",no,0.06517402700531605
800,0.1,"StochOptForest
(apx-risk)",no,0.036396020634130936
800,0.1,"StochOptForest
(apx-risk)",no,0.050619021069600784
800,0.1,"StochOptForest
(apx-risk)",no,0.04298735625979283
800,0.1,"StochOptForest
(apx-risk)",no,0.04115823027058576
800,0.1,"StochOptForest
(apx-risk)",no,0.02986004966369455
800,0.1,"StochOptForest
(apx-risk)",no,0.0632052269571172
800,0.1,"StochOptForest
(apx-risk)",no,0.06168534740425866
800,0.1,"StochOptForest
(apx-risk)",no,0.06675986040701858
800,0.1,"StochOptForest
(apx-risk)",no,0.026242577797640478
800,0.1,"StochOptForest
(apx-risk)",no,0.02388057065799221
800,0.1,"StochOptForest
(apx-risk)",no,0.07078455944633637
800,0.1,"StochOptForest
(apx-risk)",no,0.020497890795176422
800,0.1,"StochOptForest
(apx-risk)",no,0.036555874539113804
800,0.1,"StochOptForest
(apx-risk)",no,0.09418871993455304
800,0.1,RandSplitForest,no,0.11720272673289422
800,0.1,RandSplitForest,no,0.13478461863951832
800,0.1,RandSplitForest,no,0.06795078161227303
800,0.1,RandSplitForest,no,0.09757123860050239
800,0.1,RandSplitForest,no,0.16902364727824956
800,0.1,RandSplitForest,no,0.11791204777977286
800,0.1,RandSplitForest,no,0.1350290064694178
800,0.1,RandSplitForest,no,0.10840334855757018
800,0.1,RandSplitForest,no,0.1040974166012991
800,0.1,RandSplitForest,no,0.12207646587130486
800,0.1,RandSplitForest,no,0.11952376355800337
800,0.1,RandSplitForest,no,0.11281759429787225
800,0.1,RandSplitForest,no,0.10393810905941599
800,0.1,RandSplitForest,no,0.10080603082300298
800,0.1,RandSplitForest,no,0.11286468249773436
800,0.1,RandSplitForest,no,0.15482864047821648
800,0.1,RandSplitForest,no,0.12186388555899935
800,0.1,RandSplitForest,no,0.09556361908739396
800,0.1,RandSplitForest,no,0.1314807428771248
800,0.1,RandSplitForest,no,0.15437873317095557
800,0.1,RandSplitForest,no,0.13274492802907545
800,0.1,RandSplitForest,no,0.11672851727436356
800,0.1,RandSplitForest,no,0.10742971261197713
800,0.1,RandSplitForest,no,0.12881541668328014
800,0.1,RandSplitForest,no,0.1431967180972808
800,0.1,RandSplitForest,no,0.14414459328276735
800,0.1,RandSplitForest,no,0.10092565065672732
800,0.1,RandSplitForest,no,0.11810128276042965
800,0.1,RandSplitForest,no,0.1769210204160743
800,0.1,RandSplitForest,no,0.08304344074703093
800,0.1,RandSplitForest,no,0.1488512685333762
800,0.1,RandSplitForest,no,0.13730913122144517
800,0.1,RandSplitForest,no,0.12727568181357476
800,0.1,RandSplitForest,no,0.10153048675320575
800,0.1,RandSplitForest,no,0.11771331650389351
800,0.1,RandSplitForest,no,0.08371215311677037
800,0.1,RandSplitForest,no,0.08703966368628394
800,0.1,RandSplitForest,no,0.06910645417752305
800,0.1,RandSplitForest,no,0.12292163612223041
800,0.1,RandSplitForest,no,0.12852792738024704
800,0.1,RandSplitForest,no,0.12437433999298259
800,0.1,RandSplitForest,no,0.13275707417733584
800,0.1,RandSplitForest,no,0.11994445895839137
800,0.1,RandSplitForest,no,0.13955721302123084
800,0.1,RandSplitForest,no,0.10574318769863361
800,0.1,RandSplitForest,no,0.08796341457584825
800,0.1,RandSplitForest,no,0.10449169793090936
800,0.1,RandSplitForest,no,0.09321234736777159
800,0.1,RandSplitForest,no,0.1042501574748297
800,0.1,RandSplitForest,no,0.13141940094305726
800,0.1,RandForest,no,0.01726722604582621
800,0.1,RandForest,no,0.06483965172159917
800,0.1,RandForest,no,0.013502021708276815
800,0.1,RandForest,no,0.03693474264588383
800,0.1,RandForest,no,0.09294042103031303
800,0.1,RandForest,no,0.025075691896772664
800,0.1,RandForest,no,0.09023800535958454
800,0.1,RandForest,no,0.056542665797549
800,0.1,RandForest,no,0.03333378478430248
800,0.1,RandForest,no,0.06166235707525293
800,0.1,RandForest,no,0.07452290709369977
800,0.1,RandForest,no,0.04219277678979374
800,0.1,RandForest,no,0.012138860890205059
800,0.1,RandForest,no,0.03465079695936669
800,0.1,RandForest,no,0.05184368065953934
800,0.1,RandForest,no,0.049890468856146945
800,0.1,RandForest,no,0.07163014474499724
800,0.1,RandForest,no,0.018887868806001087
800,0.1,RandForest,no,0.043726705078797314
800,0.1,RandForest,no,0.03440761095667113
800,0.1,RandForest,no,0.04599685784290759
800,0.1,RandForest,no,0.03591202147438815
800,0.1,RandForest,no,0.032341353123545635
800,0.1,RandForest,no,0.05855050739624514
800,0.1,RandForest,no,0.05470359297740569
800,0.1,RandForest,no,0.05999571886203281
800,0.1,RandForest,no,0.02477236464015794
800,0.1,RandForest,no,0.10156755755887255
800,0.1,RandForest,no,0.0969873776926939
800,0.1,RandForest,no,0.028602323578132634
800,0.1,RandForest,no,0.06554365698526786
800,0.1,RandForest,no,0.07063028339638854
800,0.1,RandForest,no,0.08052194045075355
800,0.1,RandForest,no,0.0345201599574446
800,0.1,RandForest,no,0.05622397746326444
800,0.1,RandForest,no,0.024819163608405775
800,0.1,RandForest,no,0.026112424874233688
800,0.1,RandForest,no,0.029799622961674595
800,0.1,RandForest,no,0.04980508261502115
800,0.1,RandForest,no,0.04842707836434275
800,0.1,RandForest,no,0.02979183325076772
800,0.1,RandForest,no,0.10034795041841722
800,0.1,RandForest,no,0.047187203415655896
800,0.1,RandForest,no,0.04019487264156094
800,0.1,RandForest,no,0.0124818860418181
800,0.1,RandForest,no,0.038148472074612444
800,0.1,RandForest,no,0.04471611118090937
800,0.1,RandForest,no,0.05009391061489318
800,0.1,RandForest,no,0.04357616500158845
800,0.1,RandForest,no,0.08545084551493687
